,mol1,mol2,dmc_type,dmc_Jas,tau,ene,err,units,TotTimeSim[au],Pop,Pop-err,Var[au],tau_eff[au],corr-time[au],machine,N_MPI,cost,target_weight,ID,tau[au]
93,MeOH,MeNH2,DMCdla5,Jopt,0.04,-26782.9039036521,0.0314470342441538,kcal/mol,1220.0,63970.35887603306,0.8146478117279967,0.6515904082072976,0.03857171156821155,0.3094390402781771,linuxpc-intel-slurm-parallel.peta4-icelake-zen,304.0,0.22798368666666666,64000.0,6,0.04
94,MeOH,MeNH2,DMCdla5,Jopt,0.03,-26782.6536813865,0.035906526184222,kcal/mol,1215.0,63971.25021162177,0.7613318896474733,0.6677962371045666,0.029250362207557085,0.34440166114816534,linuxpc-intel-slurm-parallel.peta4,96.0,0.8806488775000002,64000.0,6,0.03
95,MeOH,MeNH2,DMCdla5,Jopt,0.02,-26782.4771980967,0.0369990253325792,kcal/mol,1010.0,63982.3142,0.6759465419999957,0.6624445344709318,0.019702299572505293,0.2951600677220957,linuxpc-intel-slurm-parallel.peta4-icelake-zen,304.0,0.23145100800000004,64000.0,6,0.02
96,MeOH,MeNH2,DMCdla5,Jopt,0.05,-26783.2893026611,0.0331454848868367,kcal/mol,1275.0,63963.79608695652,0.9067383979828908,0.6336848088173573,0.04766147421895953,0.29787639126724247,linuxpc-intel-slurm-parallel.peta4-cclake,224.0,0.417331912,64000.0,6,0.05
97,MeOH,MeNH2,DMCdla5,Jopt,0.16,-26790.7420487281,0.0391085379569922,kcal/mol,1136.0,63831.67585618872,1.6897240926069081,0.6300068955986087,0.1329479487097298,0.4135020423741322,linuxpc-intel-slurm-parallel.peta4-cclake,224.0,0.4074998,64000.0,6,0.16
98,MeOH,MeNH2,DMCdla5,Jopt,0.10,-26786.1176507218,0.0386016851021255,kcal/mol,1050.0,63916.416923076926,1.4302731941919573,0.6357673355304753,0.08965953530697458,0.39022315136098457,linuxpc-intel-slurm-parallel.peta4,64.0,1.3059614,64000.0,6,0.1
99,MeOH,Peptide,DMCdla5,Jopt,0.08,-44720.4694067964,0.0451451844393128,kcal/mol,1208.0,63913.37489148581,1.428043526677234,1.118359603301205,0.07314276860606596,0.3632682996896922,linuxpc-intel-slurm-parallel.peta4-cclake,224.0,0.8623388666666666,64000.0,7,0.08
100,MeOH,Peptide,DMCdla5,Jopt,0.06,-44718.3515300039,0.0445309010095022,kcal/mol,1230.0,63936.71789701471,1.2293453352361496,1.1335952658016024,0.05629363010914342,0.35707485314074194,linuxpc-intel-slurm-parallel.peta4-icelake-zen,152.0,0.9106762599999998,64000.0,7,0.06
101,MeOH,Peptide,DMCdla5,Jopt,0.01,-44716.0431681842,0.0483726645245091,kcal/mol,1005.0,63994.96847236181,0.564495658559129,1.1616243526694283,0.009935820797000384,0.30920874079436134,linuxpc-intel-slurm-parallel.peta4-cclake,224.0,1.7564223142857143,64000.0,7,0.01
102,MeOH,Peptide,DMCdla5,Jopt,0.13,-44726.8675941538,0.0446562917869618,kcal/mol,1313.0,63820.80015963285,1.683335423326618,1.0927442425789566,0.11123220366355946,0.38249778704285486,linuxpc-intel-slurm-parallel.peta4-cclake,224.0,0.8196670090909092,64000.0,7,0.13
103,MeOH,Peptide,DMCdla5,Jopt,0.25,-44744.6559466116,0.0556401454050862,kcal/mol,1275.0,63610.0604743083,2.303673947374599,1.1067394335061962,0.18248009944113672,0.5008981279631187,linuxpc-intel-slurm-parallel.peta4-cclake,224.0,0.82498788,64000.0,7,0.25
104,MeOH,Peptide,DMCdla5,Jopt,0.003,-44716.4481746975,0.0426168141631627,kcal/mol,1201.5,64006.847074019424,0.27960244498625003,1.1672261464387825,0.0029962682588833803,0.2628191570860588,linuxpc-intel-slurm-parallel.peta4,64.0,2.707417005263158,64000.0,7,0.003
105,MeOH,Peptide,DMCdla5,Jopt,0.2,-44737.0589800758,0.0576710416142429,kcal/mol,1100.0,63725.26,2.445339349384655,1.1217979041667534,0.15589884737231627,0.4734487134204976,linuxpc-intel-slurm-parallel.peta4-cclake,224.0,0.8178294,64000.0,7,0.2
106,MeOH,Peptide,DMCdla5,Jopt,0.3,-44752.2631528584,0.0576576153542894,kcal/mol,1650.0,63544.1864251738,2.696860625532241,1.1601537228629826,0.2052579513256483,0.6491284832599334,linuxpc-intel-slurm-parallel.peta4-cclake,224.0,0.81413316,64000.0,7,0.3
107,MeOH,Peptide,DMCdla5,Jopt,0.04,-44716.7426498284,0.0436812659830835,kcal/mol,1220.0,63953.251867768595,1.0464721567112505,1.132405483797263,0.03847392788540909,0.3035978959783803,linuxpc-intel-slurm-parallel.peta4-icelake-zen,304.0,0.46401940333333336,64000.0,7,0.04
108,MeOH,Peptide,DMCdla5,Jopt,0.03,-44716.2528906498,0.0466110355140915,kcal/mol,1215.0,63972.68724792113,0.9109272236293646,1.1975254698123372,0.02919714341474503,0.3315147492230586,linuxpc-intel-slurm-parallel.peta4,96.0,1.8052691200000002,64000.0,7,0.03
109,MeOH,Peptide,DMCdla5,Jopt,0.02,-44716.0200391462,0.052862147782001,kcal/mol,1010.0,63988.16682,0.8144155089843127,1.1794027443584132,0.019680213463089402,0.31398221626715517,linuxpc-intel-slurm-parallel.peta4-icelake-zen,304.0,0.45819163999999996,64000.0,7,0.02
110,MeOH,Peptide,DMCdla5,Jopt,0.05,-44717.4015723,0.0412238134786176,kcal/mol,1275.0,63945.08023715415,1.0542943364994797,1.1522804749727154,0.047506209994767734,0.32289443858800315,linuxpc-intel-slurm-parallel.peta4-cclake,224.0,0.817051968,64000.0,7,0.05
111,MeOH,Peptide,DMCdla5,Jopt,0.16,-44731.0745749431,0.0460987640487981,kcal/mol,1136.0,63772.83927810146,2.018218648698799,1.074550921357103,0.13152728418635204,0.3706511883106905,linuxpc-intel-slurm-parallel.peta4-cclake,224.0,0.8176657857142857,64000.0,7,0.16
112,MeOH,Peptide,DMCdla5,Jopt,0.10,-44722.8150425925,0.048688260608871,kcal/mol,1050.0,63887.485,1.602326159956717,1.119229221758201,0.0890505864550974,0.3407540585234773,linuxpc-intel-slurm-parallel.peta4,64.0,2.6923147000000003,64000.0,7,0.1
113,MeOH,Water,DMCdla5,Jopt,0.08,-25911.8492731432,0.0361779991306621,kcal/mol,1208.0,63921.43078464107,1.1420853378271079,0.6428027378857123,0.07203858553973293,0.29339912259173806,linuxpc-intel-slurm-parallel.peta4-cclake,224.0,0.2890165666666667,64000.0,8,0.08
114,MeOH,Water,DMCdla5,Jopt,0.06,-25910.2783545669,0.0317195390667845,kcal/mol,1230.0,63955.18851128707,0.9997676983929431,0.6517107073951377,0.055658013880146864,0.28332465799159406,linuxpc-intel-slurm-parallel.peta4-icelake-zen,152.0,0.30523509500000007,64000.0,8,0.06
115,MeOH,Water,DMCdla5,Jopt,0.01,-25908.2256373663,0.0306758651505636,kcal/mol,1005.0,63990.44761809045,0.46980312407655367,0.6756615415925868,0.009921737788717404,0.22745318423998234,linuxpc-intel-slurm-parallel.peta4,64.0,0.9293965180000003,64000.0,8,0.01
116,MeOH,Water,DMCdla5,Jopt,0.13,-25916.4879626959,0.0301769365771643,kcal/mol,1313.0,63827.88915494363,1.379400902489307,0.6277034355437099,0.10857267435936575,0.31756418778326656,linuxpc-intel-slurm-parallel.peta4-cclake,224.0,0.2901758,64000.0,8,0.13
117,MeOH,Water,DMCdla5,Jopt,0.25,-25928.5707610919,0.0388021527300469,kcal/mol,1275.0,63624.048418972336,1.966257248695328,0.643020443350387,0.17497333164654336,0.5272284557566794,linuxpc-intel-slurm-parallel.peta4-cclake,224.0,0.28596800000000006,64000.0,8,0.25
118,MeOH,Water,DMCdla5,Jopt,0.003,-25908.4468229029,0.0309883190343173,kcal/mol,1201.5,63989.28595348041,0.24010462823188033,0.6833663523771463,0.002995390318218294,0.2502302727872621,linuxpc-intel-slurm-parallel.peta4-cclake,56.0,1.1133959523255812,64000.0,8,0.003
119,MeOH,Water,DMCdla5,Jopt,0.2,-25923.4001404114,0.0402008767950838,kcal/mol,1100.0,63727.35321100918,1.9856234637796921,0.6540168877619126,0.15050974043473053,0.42553245264251,linuxpc-intel-slurm-parallel.peta4-cclake,224.0,0.28662448,64000.0,8,0.2
120,MeOH,Water,DMCdla5,Jopt,0.3,-25933.7235141418,0.0388133965247909,kcal/mol,1650.0,63575.94877424076,2.365358860495639,0.6428746750647226,0.1956223076400554,0.5658019603755845,linuxpc-intel-slurm-parallel.peta4-cclake,224.0,0.28719098000000004,64000.0,8,0.3
121,MeOH,Water,DMCdla5,Jopt,0.04,-25909.091315181,0.0300768397304487,kcal/mol,1220.0,63964.534743801654,0.8263111336668044,0.6459667312084737,0.03819151595216831,0.22256880873767163,linuxpc-intel-slurm-parallel.peta4-icelake-zen,304.0,0.15919077000000004,64000.0,8,0.04
122,MeOH,Water,DMCdla5,Jopt,0.03,-25908.6099204874,0.0294045782561564,kcal/mol,1215.0,63978.11367823532,0.7122676287708245,0.6640566391394577,0.029041362361342797,0.270436104426056,linuxpc-intel-slurm-parallel.peta4,64.0,0.9224033100000002,64000.0,8,0.03
123,MeOH,Water,DMCdla5,Jopt,0.02,-25908.3937405854,0.0386376587718244,kcal/mol,1010.0,63986.41636,0.6698603752614833,0.6733040699526555,0.019614683976243105,0.25656894190433494,linuxpc-intel-slurm-parallel.peta4-icelake-zen,304.0,0.160323982,64000.0,8,0.02
124,MeOH,Water,DMCdla5,Jopt,0.05,-25909.7123457869,0.030125501836871,kcal/mol,1275.0,63958.62023715415,0.8827478690188633,0.6608144440630334,0.047062905092304604,0.2725665716558068,linuxpc-intel-slurm-parallel.peta4-cclake,224.0,0.29076904000000003,64000.0,8,0.05
125,MeOH,Water,DMCdla5,Jopt,0.16,-25919.4382070469,0.0375189902494241,kcal/mol,1136.0,63763.904504760554,1.6286249649995521,0.6353812637988073,0.12775046307696186,0.4121148583086803,linuxpc-intel-slurm-parallel.peta4-cclake,224.0,0.28722278571428567,64000.0,8,0.16
126,MeOH,Water,DMCdla5,Jopt,0.10,-25913.654752804,0.0340447040035244,kcal/mol,1050.0,63891.17971153846,1.380486086360838,0.6565156868248152,0.08738058924046896,0.3108149782653838,linuxpc-intel-slurm-parallel.peta4,64.0,0.9235688400000001,64000.0,8,0.1
127,MeNH2,MeOH,DMCdla5,Jopt,0.08,-26780.4842660074,0.0331344151707491,kcal/mol,1208.0,63934.664774624376,1.2099118368833652,0.633427276558668,0.0735443927925639,0.3237169192310939,linuxpc-intel-slurm-parallel.peta4-cclake,224.0,0.39120733333333324,64000.0,9,0.08
128,MeNH2,MeOH,DMCdla5,Jopt,0.06,-26779.3408309561,0.0309248754381435,kcal/mol,1230.0,63962.35838292431,1.0052769113600672,0.6441584537354794,0.05652083724073518,0.3284675065827253,linuxpc-intel-slurm-parallel.peta4-icelake-zen,152.0,0.48048716999999996,64000.0,9,0.06
129,MeNH2,MeOH,DMCdla5,Jopt,0.01,-26778.165162762,0.0349229369254902,kcal/mol,1005.0,63981.68553768844,0.47677099468013834,0.6548357462048922,0.009940535806617835,0.28592801407327645,linuxpc-intel-slurm-parallel.peta4,96.0,0.837355593,64000.0,9,0.01
130,MeNH2,MeOH,DMCdla5,Jopt,0.13,-26783.9925191369,0.0310692439432765,kcal/mol,1313.0,63870.92357577571,1.3801843377333052,0.623882224002589,0.11222904174166515,0.36441345328354713,linuxpc-intel-slurm-parallel.peta4-cclake,224.0,0.3894339,64000.0,9,0.13
131,MeNH2,MeOH,DMCdla5,Jopt,0.25,-26793.9833622623,0.0446505594445476,kcal/mol,1275.0,63724.37747035573,2.047833799500052,0.6424852893889319,0.18544992686747572,0.5649915670915444,linuxpc-intel-slurm-parallel.peta4-cclake,224.0,0.38782226000000003,64000.0,9,0.25
132,MeNH2,MeOH,DMCdla5,Jopt,0.003,-26778.355903955,0.0364880931740977,kcal/mol,1201.5,64001.399319176366,0.2469736335182149,0.6868741777112681,0.0029965579254134945,0.3337707925688832,linuxpc-intel-slurm-parallel.peta4-icelake,152.0,0.3844679000000001,64000.0,9,0.003
133,MeNH2,MeOH,DMCdla5,Jopt,0.2,-26789.647659703,0.037860405712842,kcal/mol,1100.0,63804.17357798165,2.028506828175791,0.6225573977562736,0.15798518967163683,0.4531000626883943,linuxpc-intel-slurm-parallel.peta4-cclake,224.0,0.3958667,64000.0,9,0.2
134,MeNH2,MeOH,DMCdla5,Jopt,0.3,-26798.4466251266,0.0366416646305242,kcal/mol,1650.0,63689.894255397,2.1799196496962057,0.6503780091530521,0.2091465726697666,0.6183499756966391,linuxpc-intel-slurm-parallel.peta4-cclake,224.0,0.39452034,64000.0,9,0.3
135,MeNH2,MeOH,DMCdla5,Jopt,0.04,-26778.4603889238,0.0340519596696836,kcal/mol,1220.0,63969.69910743801,0.8418455990539121,0.6609080421068547,0.03857281349806111,0.30732963333796876,linuxpc-intel-slurm-parallel.peta4-icelake-zen,304.0,0.2211917333333334,64000.0,9,0.04
136,MeNH2,MeOH,DMCdla5,Jopt,0.03,-26778.2180924032,0.0375003995699112,kcal/mol,1215.0,63978.054797590004,0.7313454621942277,0.6752616149542794,0.02925089181737738,0.34169237425295174,linuxpc-intel-slurm-parallel.peta4,64.0,1.2591203,64000.0,9,0.03
137,MeNH2,MeOH,DMCdla5,Jopt,0.02,-26778.0962878169,0.0378582487707529,kcal/mol,1010.0,63972.48812,0.70892544254172,0.6512792291112568,0.01970253085135813,0.30315987905925273,linuxpc-intel-slurm-parallel.peta4-icelake-zen,304.0,0.22211075999999996,64000.0,9,0.02
138,MeNH2,MeOH,DMCdla5,Jopt,0.05,-26778.8774385718,0.0373987848838014,kcal/mol,1275.0,63966.331027667984,0.9649973807549044,0.6563547047222686,0.04766308405814556,0.3470441949416476,linuxpc-intel-slurm-parallel.peta4-cclake,224.0,0.391606016,64000.0,9,0.05
139,MeNH2,MeOH,DMCdla5,Jopt,0.16,-26786.4022016285,0.0362805586161694,kcal/mol,1136.0,63834.01861588745,1.7393642021874034,0.6272582631807143,0.13296276167508805,0.44682785022597643,linuxpc-intel-slurm-parallel.peta4-cclake,224.0,0.38919252857142855,64000.0,9,0.16
140,MeNH2,MeOH,DMCdla5,Jopt,0.10,-26781.7486259605,0.0368337143396762,kcal/mol,1050.0,63934.23951923077,1.4642437136293187,0.6501278680222454,0.08966552195448292,0.3466548786303276,linuxpc-intel-slurm-parallel.peta4,64.0,1.2556656499999999,64000.0,9,0.1
141,MeNH2,MeNH2,DMCdla5,Jopt,0.08,-23347.4465593484,0.0337367068567846,kcal/mol,1208.0,63972.35439065108,1.1305702633883228,0.504507162237273,0.0743889533496046,0.39492124152402436,linuxpc-intel-slurm-parallel.peta4-cclake,224.0,0.41605678,64000.0,10,0.08
142,MeNH2,MeNH2,DMCdla5,Jopt,0.06,-23346.9747651574,0.0288810920912045,kcal/mol,1230.0,63969.12428072591,0.9621202264904904,0.5134902839047604,0.0570043123524722,0.37801793190436517,linuxpc-intel-slurm-parallel.peta4-icelake-zen,152.0,0.44946123000000004,64000.0,10,0.06
143,MeNH2,MeNH2,DMCdla5,Jopt,0.01,-23346.9002749619,0.0340277406769005,kcal/mol,1005.0,63981.91944723618,0.45478023332820655,0.5218678161085595,0.009951092230158234,0.3205141950200906,linuxpc-intel-slurm-parallel.peta4-knl,640.0,1.202451571875,64000.0,10,0.01
144,MeNH2,MeNH2,DMCdla5,Jopt,0.13,-23349.3045029797,0.0328340026096811,kcal/mol,1313.0,63912.785393594735,1.373688927586813,0.5014296809884942,0.1142797134713349,0.434769752800446,linuxpc-intel-slurm-parallel.peta4-cclake,224.0,0.41820366000000003,64000.0,10,0.13
145,MeNH2,MeNH2,DMCdla5,Jopt,0.25,-23355.1426376777,0.0418623484081652,kcal/mol,1275.0,63823.07529644269,1.8832066667736453,0.4867822989718368,0.19131881123320468,0.5918387788734377,linuxpc-intel-slurm-parallel.peta4-cclake,224.0,0.41549168,64000.0,10,0.25
146,MeNH2,MeNH2,DMCdla5,Jopt,0.003,-23347.067890432,0.0302215092752296,kcal/mol,1201.5,63989.52636932668,0.22558178641861995,0.518481100313179,0.0029972130025169488,0.33337386457116525,linuxpc-intel-slurm-parallel.peta4,64.0,1.3476872500000003,64000.0,10,0.003
147,MeNH2,MeNH2,DMCdla5,Jopt,0.2,-23352.5785837448,0.0375281108997045,kcal/mol,1100.0,63872.92018348624,1.8826244477134202,0.4808739052434019,0.1621768040679647,0.44710608518237127,linuxpc-intel-slurm-parallel.peta4-cclake,224.0,0.42837262,64000.0,10,0.2
148,MeNH2,MeNH2,DMCdla5,Jopt,0.3,-23357.6603140923,0.0387132349192446,kcal/mol,1650.0,63788.41675814124,1.8732028021450546,0.5047045277334128,0.2167230457821878,0.6579768006399015,linuxpc-intel-slurm-parallel.peta4-cclake,224.0,0.41346135999999994,64000.0,10,0.3
149,MeNH2,MeNH2,DMCdla5,Jopt,0.04,-23346.6858049884,0.0322549874753697,kcal/mol,1220.0,63990.82072727273,0.8099284427120939,0.5168580659822314,0.03878639002906827,0.3751978387496865,linuxpc-intel-slurm-parallel.peta4-icelake-zen,304.0,0.23509037666666666,64000.0,10,0.04
150,MeNH2,MeNH2,DMCdla5,Jopt,0.03,-23346.6259242762,0.0330828779236562,kcal/mol,1215.0,63986.66528905044,0.7152676768520647,0.5179091983851181,0.02936830536399909,0.3648024760176873,linuxpc-intel-slurm-parallel.peta4-knl,256.0,2.70421788,64000.0,10,0.03
151,MeNH2,MeNH2,DMCdla5,Jopt,0.02,-23346.6069887459,0.0323916054869544,kcal/mol,1010.0,64000.55584,0.6430351619641628,0.5020318800438163,0.01975177344028126,0.34092181208304134,linuxpc-intel-slurm-parallel.peta4-icelake-zen,304.0,0.23594297399999997,64000.0,10,0.02
152,MeNH2,MeNH2,DMCdla5,Jopt,0.05,-23346.812248088,0.0298996091835211,kcal/mol,1275.0,63989.26438735178,0.8537654735797601,0.5147864348052986,0.04799950105116342,0.3952522958416357,linuxpc-intel-slurm-parallel.peta4-cclake,224.0,0.41813581999999994,64000.0,10,0.05
153,MeNH2,MeNH2,DMCdla5,Jopt,0.16,-23350.6616842634,0.0361183792554029,kcal/mol,1136.0,63902.53701861589,1.6815933864908497,0.4852669251425629,0.13588592679025993,0.44967733435058843,linuxpc-intel-slurm-parallel.peta4-cclake,224.0,0.4156858571428571,64000.0,10,0.16
154,MeNH2,MeNH2,DMCdla5,Jopt,0.10,-23348.1312615688,0.0355261501006498,kcal/mol,1050.0,63944.82846153846,1.3131023415257015,0.5057954195964207,0.09094727434954485,0.4103038899980342,linuxpc-intel-slurm-parallel.peta4-knl,256.0,2.70539833,64000.0,10,0.1
155,MeNH2,Peptide,DMCdla5,Jopt,0.08,-41283.406177611,0.0388869058718006,kcal/mol,1208.0,63938.99679465776,1.384088223427384,1.0193223586478357,0.07368192064690672,0.3328910219791782,linuxpc-intel-slurm-parallel.peta4-cclake,224.0,0.8576803866666667,64000.0,11,0.08
156,MeNH2,Peptide,DMCdla5,Jopt,0.06,-41281.9757621413,0.0403083679272081,kcal/mol,1230.0,63953.3180052132,1.1922588508575664,0.9714333566958712,0.056602844514158236,0.33391209429446306,linuxpc-intel-slurm-parallel.peta4-icelake-zen,152.0,0.9434273799999999,64000.0,11,0.06
157,MeNH2,Peptide,DMCdla5,Jopt,0.01,-41280.8963638348,0.0487392219873595,kcal/mol,1005.0,63991.604603015076,0.5519439321231727,1.0622446914323778,0.009942603559689879,0.32655811796896195,linuxpc-intel-slurm-parallel.peta4-cclake,224.0,0.8646723000000001,64000.0,11,0.01
158,MeNH2,Peptide,DMCdla5,Jopt,0.13,-41288.0399222066,0.0458868910046768,kcal/mol,1313.0,63879.576075027435,1.6777161925022581,0.9842745452297068,0.11253599291251608,0.4253184191476641,linuxpc-intel-slurm-parallel.peta4-cclake,224.0,2.07877967,64000.0,11,0.13
159,MeNH2,Peptide,DMCdla5,Jopt,0.25,-41301.503441295,0.045240148813506,kcal/mol,1275.0,63698.86818181818,2.2454178537672336,0.99096326160856,0.1861812147651011,0.5173548211724296,linuxpc-intel-slurm-parallel.peta4-cclake,224.0,0.8451483200000001,64000.0,11,0.25
160,MeNH2,Peptide,DMCdla5,Jopt,0.003,-41281.1408294826,0.0446046318952662,kcal/mol,1201.5,63989.616472709145,0.26946758010860217,1.045458197237779,0.0029966890611121413,0.32621634942143635,linuxpc-intel-slurm-parallel.peta4,64.0,2.8637607735294117,64000.0,11,0.003
161,MeNH2,Peptide,DMCdla5,Jopt,0.2,-41295.7648927446,0.0527424617998944,kcal/mol,1100.0,63790.72403669725,2.241905034518446,0.9921808635589753,0.15854801195410698,0.4786570965410253,linuxpc-intel-slurm-parallel.peta4-cclake,224.0,0.8510212799999999,64000.0,11,0.2
162,MeNH2,Peptide,DMCdla5,Jopt,0.3,-41307.3297630372,0.0440064889043198,kcal/mol,1650.0,63653.46066593487,2.469421022422323,0.981786991557348,0.21002120105502156,0.6474114783274558,linuxpc-intel-slurm-parallel.peta4-cclake,224.0,0.8581392,64000.0,11,0.3
163,MeNH2,Peptide,DMCdla5,Jopt,0.04,-41281.0156274694,0.0443247919637033,kcal/mol,1220.0,63977.07421487603,0.9979569227709807,1.0229925424079491,0.038610889909426536,0.3833815980225682,linuxpc-intel-slurm-parallel.peta4-icelake-zen,304.0,0.47881870333333326,64000.0,11,0.04
164,MeNH2,Peptide,DMCdla5,Jopt,0.03,-41280.7412477076,0.0403990859272365,kcal/mol,1215.0,63977.507294726885,0.8365778804023883,0.9987917428165338,0.02927242557019963,0.31951111525988474,linuxpc-intel-slurm-parallel.peta4,96.0,1.8833666600000003,64000.0,11,0.03
165,MeNH2,Peptide,DMCdla5,Jopt,0.02,-41280.5992584475,0.0418263899336836,kcal/mol,1010.0,63972.99372,0.7896549914433162,1.052853307891109,0.019711843038071115,0.3358557142807148,linuxpc-intel-slurm-parallel.peta4-icelake-zen,304.0,0.47519107200000005,64000.0,11,0.02
166,MeNH2,Peptide,DMCdla5,Jopt,0.05,-41281.3839537962,0.0405442077104909,kcal/mol,1275.0,63963.885059288536,1.0654891144842784,1.012728907057419,0.04772153246470146,0.3580440967833012,linuxpc-intel-slurm-parallel.peta4-cclake,224.0,0.8490568080000002,64000.0,11,0.05
167,MeNH2,Peptide,DMCdla5,Jopt,0.16,-41291.288125399,0.0536150153108279,kcal/mol,1136.0,63827.83600966321,2.003845942888273,0.9944541954402378,0.13338053027208951,0.44489880004825244,linuxpc-intel-slurm-parallel.peta4-cclake,224.0,0.8755616571428572,64000.0,11,0.16
168,MeNH2,Peptide,DMCdla5,Jopt,0.10,-41285.0882480382,0.0418023154894357,kcal/mol,1050.0,63902.20115384615,1.572586852064269,0.9939889608044554,0.08986701958539098,0.3474467965680026,linuxpc-intel-slurm-parallel.peta4,64.0,2.80136692,64000.0,11,0.1
169,MeNH2,Water,DMCdla5,Jopt,0.08,-22480.3981302868,0.0299410319246307,kcal/mol,1208.0,63952.04901502504,1.101487804061361,0.5192214074029041,0.07310521309512094,0.3042793056277409,linuxpc-intel-slurm-parallel.peta4-cclake,224.0,0.31265873999999994,64000.0,12,0.08
170,MeNH2,Water,DMCdla5,Jopt,0.06,-22479.4144446537,0.0297008758967398,kcal/mol,1230.0,63949.22042984311,0.9334498004551276,0.5250684950153394,0.05626966874328977,0.30916162889823007,linuxpc-intel-slurm-parallel.peta4-icelake-zen,152.0,0.319515915,64000.0,12,0.06
171,MeNH2,Water,DMCdla5,Jopt,0.01,-22478.1734722985,0.0302159191745147,kcal/mol,1005.0,63991.36650251256,0.42712199302415177,0.5330680424713016,0.009935083432514338,0.2408261179460808,linuxpc-intel-slurm-parallel.peta4,64.0,0.9818239729999996,64000.0,12,0.01
172,MeNH2,Water,DMCdla5,Jopt,0.13,-22483.6311719625,0.0304036573864691,kcal/mol,1313.0,63870.94532575077,1.3403186289854043,0.5132836772129115,0.11115884969519085,0.40354758077332614,linuxpc-intel-slurm-parallel.peta4-cclake,224.0,0.30654312000000006,64000.0,12,0.13
