,mol1,mol2,dmc_type,dmc_Jas,ene,err,units,TotTimeSim[au],Pop,Pop-err,Var[au],tau_eff[au],corr-time[au],machine,N_MPI,cost,target_weight,ID,tau[au],name,ref1,delta1,ref2,delta2,mol_Jas,ene1,err1,ene2,err2,Eb,Eberr,tau
59,Water,Peptide,DMCdla5,Jopt,-40425.9714273563,0.0475236417278644,kcal/mol,1136.0,63780.91942589171,1.9645986977313084,1.045103511965438,0.1304085581360895,0.4525762294052927,linuxpc-intel-slurm-parallel.peta4-cclake,224.0,0.6690000714285714,64000.0,4,0.16,04_Water-Peptide,01_2,0.08717102249647724,57_2,0.06704907203675248,Jopt,-10804.3226206389,0.0211402021659279,-29611.8629948592,0.0406904862356165,-9.940031952733989,0.06603877906795078,0.16
60,Water,Peptide,DMCdla5,Jopt,-40422.1094608884,0.0425296499442049,kcal/mol,1313.0,63823.94532575077,1.6614892454399328,1.007831869191713,0.1104512858106754,0.3620303989469754,linuxpc-intel-slurm-parallel.peta4-cclake,224.0,0.6673266999999999,64000.0,4,0.13,04_Water-Peptide,01_2,0.08717102249647724,57_2,0.06704907203675248,Jopt,-10803.0222624461,0.0181919303549716,-29609.5750455257,0.0344474648130447,-9.666373011132237,0.057674476906710626,0.13
61,Water,Peptide,DMCdla5,Jopt,-40418.2575167209,0.0453676074377304,kcal/mol,1050.0,63894.54134615385,1.6511126236233036,1.0164135287037428,0.0885650742155914,0.3424709987646058,linuxpc-intel-slurm-parallel.peta4-knl,192.0,5.62722754,64000.0,4,0.1,04_Water-Peptide,01_2,0.08717102249647724,57_2,0.06704907203675248,Jopt,-10801.7717341661,0.0204111042464867,-29607.3522893119,0.0390819721118536,-9.28771333743498,0.06326320830733026,0.1
62,Water,Peptide,DMCdla5,Jopt,-40416.0218098286,0.0384219129662044,kcal/mol,1208.0,63910.34257095159,1.344011526429755,1.0239108692121577,0.0728237328345262,0.3303187593567862,linuxpc-intel-slurm-parallel.peta4-cclake,224.0,0.6651258066666668,64000.0,4,0.08,04_Water-Peptide,01_2,0.08717102249647724,57_2,0.06704907203675248,Jopt,-10801.0169802621,0.0176778011199763,-29605.9821249959,0.0332377717207282,-9.176924665131082,0.053791240154687454,0.08
63,Water,Peptide,DMCdla5,Jopt,-40413.9508552524,0.0407914170708217,kcal/mol,1230.0,63935.880489844094,1.2013827884960238,1.0290612007177562,0.0561114950732299,0.3234757298987075,linuxpc-intel-slurm-parallel.peta4-icelake-zen,152.0,0.73864185,64000.0,4,0.06,04_Water-Peptide,01_2,0.08717102249647724,57_2,0.06704907203675248,Jopt,-10800.3515169432,0.0167959713571462,-29604.9251286335,0.0358855144283963,-8.828429770233925,0.05686663790190553,0.06
64,Water,Peptide,DMCdla5,Jopt,-40413.0968164439,0.0396738995447971,kcal/mol,1275.0,63959.19719367589,1.0673218971093876,1.027188758311134,0.0473795928525631,0.3170622237082856,linuxpc-intel-slurm-parallel.peta4-cclake,224.0,0.6672777839999998,64000.0,4,0.05,04_Water-Peptide,01_2,0.08717102249647724,57_2,0.06704907203675248,Jopt,-10800.0420482421,0.0158111619887648,-29604.5140402154,0.0340257639217541,-8.694948080930772,0.05460552864852198,0.05
65,Water,Peptide,DMCdla5,Jopt,-40412.4637765088,0.0395976690250451,kcal/mol,1220.0,63955.81028099173,0.9967070209039288,1.0376794437723569,0.0383936485486549,0.2796915054304983,linuxpc-intel-slurm-parallel.peta4-icelake-zen,304.0,0.3788197233333334,64000.0,4,0.04,04_Water-Peptide,01_2,0.08717102249647724,57_2,0.06704907203675248,Jopt,-10799.7528425277,0.0168557288713182,-29604.2223468898,0.0347118226847878,-8.64280718583177,0.05529015845609918,0.04
66,Water,Peptide,DMCdla5,Jopt,-40411.9266344712,0.0393569462729257,kcal/mol,1215.0,63967.3556739531,0.8613888797651619,1.039209079595704,0.0291531310783337,0.296566373739861,linuxpc-intel-slurm-parallel.peta4-cclake,224.0,0.6853997000000001,64000.0,4,0.03,04_Water-Peptide,01_2,0.08717102249647724,57_2,0.06704907203675248,Jopt,-10799.530248367,0.0153508187984059,-29603.9796084546,0.0349010168714036,-8.57099774413291,0.05479687798013178,0.03
67,Water,Peptide,DMCdla5,Jopt,-40411.7385928347,0.0473089214039418,kcal/mol,1010.0,63979.17846,0.7851913048093888,1.0674995058413923,0.0196618590024463,0.2808293053120285,linuxpc-intel-slurm-parallel.peta4-icelake-zen,304.0,0.3776982859999999,64000.0,4,0.02,04_Water-Peptide,01_2,0.08717102249647724,57_2,0.06704907203675248,Jopt,-10799.4224072694,0.0177017168451982,-29603.8467463466,0.0413083125832685,-8.623659313234384,0.06525229124060652,0.02
68,Water,Peptide,DMCdla5,Jopt,-40411.6943865463,0.0474517622858354,kcal/mol,1005.0,63995.11324623116,0.5306221598113237,1.0462885063591831,0.0099318962689056,0.2634975496682838,linuxpc-intel-slurm-parallel.peta4-cclake,112.0,1.3271103754385964,64000.0,4,0.01,04_Water-Peptide,01_2,0.08717102249647724,57_2,0.06704907203675248,Jopt,-10799.3647183752,0.0170527330896363,-29604.0350996817,0.0334655140887038,-8.44878858393713,0.060517816245127684,0.01
69,Water,Peptide,DMCdla5,Jopt,-40412.0694571423,0.0387318907883256,kcal/mol,1201.5,63989.29553385738,0.277122037000364,1.0411516937402168,0.0029960247633427,0.2642612309621039,linuxpc-intel-slurm-parallel.peta4-cclake,112.0,1.336964192156863,64000.0,4,0.003,04_Water-Peptide,01_2,0.08717102249647724,57_2,0.06704907203675248,Jopt,-10799.4010923498,0.0153341871216281,-29604.2527726768,0.0393569225771656,-8.569812210236705,0.0573084986146461,0.003
70,MeOH,MeOH,DMCdla5,Jopt,-30241.3698472548,0.0374367705753689,kcal/mol,1650.0,63566.16062934504,2.429219105042101,0.7344304156494026,0.2016373755449553,0.611276200881056,linuxpc-intel-slurm-parallel.peta4-cclake,224.0,0.39853152,64000.0,5,0.3,05_MeOH-MeOH,55_2,0.05592319286370184,55_2,-0.022470254931249656,Jopt,-15117.3247880128,0.0326318065367606,,,-6.753724167130713,0.07523862693140468,0.3
71,MeOH,MeOH,DMCdla5,Jopt,-30235.6183915593,0.0468324287542688,kcal/mol,1275.0,63609.180039525694,2.0928472848594777,0.7514678390216131,0.179620670622034,0.5131308267816432,linuxpc-intel-slurm-parallel.peta4-cclake,224.0,0.39320678,64000.0,5,0.25,05_MeOH-MeOH,55_2,0.05592319286370184,55_2,-0.022470254931249656,Jopt,-15114.4786668391,0.0293013905743935,,,-6.694510819030256,0.0750170803310572,0.25
72,MeOH,MeOH,DMCdla5,Jopt,-30229.9426020048,0.0457775734684106,kcal/mol,1100.0,63721.54788990826,2.142978287594869,0.7642370194622431,0.153816322639276,0.456369317526581,linuxpc-intel-slurm-parallel.peta4-cclake,224.0,0.40142882,64000.0,5,0.2,05_MeOH-MeOH,55_2,0.05592319286370184,55_2,-0.022470254931249656,Jopt,-15111.6290983019,0.0288506144860784,,,-6.717858338932274,0.07365472189583637,0.2
73,MeOH,MeOH,DMCdla5,Jopt,-30225.3727079121,0.036423670092483,kcal/mol,1136.0,63764.83643598124,1.809318596476439,0.7448730249961171,0.1300504848970955,0.3671434463183982,linuxpc-intel-slurm-parallel.peta4-cclake,224.0,0.3964393142857143,64000.0,5,0.16,05_MeOH-MeOH,55_2,0.05592319286370184,55_2,-0.022470254931249656,Jopt,-15109.3782156265,0.0272523297348984,,,-6.6497295970330015,0.06555487508129774,0.16
74,MeOH,MeOH,DMCdla5,Jopt,-30222.0719194408,0.0376048008110353,kcal/mol,1313.0,63810.681432704776,1.475302867712501,0.7549413463310936,0.1101832301365748,0.3512397688065668,linuxpc-intel-slurm-parallel.peta4-cclake,224.0,0.39344544,64000.0,5,0.13,05_MeOH-MeOH,55_2,0.05592319286370184,55_2,-0.022470254931249656,Jopt,-15107.8015098019,0.0275625947762524,,,-6.50235277493266,0.06673010989978381,0.13
75,MeOH,MeOH,DMCdla5,Jopt,-30218.9562603099,0.0429490101295952,kcal/mol,1050.0,63879.38711538461,1.449594959940271,0.7535644003204577,0.0883848435318576,0.3113567901617262,linuxpc-intel-slurm-parallel.peta4,96.0,0.84761232,64000.0,5,0.1,05_MeOH-MeOH,55_2,0.05592319286370184,55_2,-0.022470254931249656,Jopt,-15106.3503007228,0.0275101841805505,,,-6.289111802234402,0.06979869916913434,0.1
76,MeOH,MeOH,DMCdla5,Jopt,-30217.0067819945,0.0361129875471891,kcal/mol,1208.0,63902.555592654426,1.2133322170012495,0.7584894487210603,0.0726995120858144,0.2897871835402477,linuxpc-intel-slurm-parallel.peta4-cclake,224.0,0.3944242133333333,64000.0,5,0.08,05_MeOH-MeOH,55_2,0.05592319286370184,55_2,-0.022470254931249656,Jopt,-15105.4173960072,0.0250301503375603,,,-6.205442918031622,0.061726668250173,0.08
77,MeOH,MeOH,DMCdla5,Jopt,-30215.3836529814,0.0325625649031809,kcal/mol,1230.0,63937.15324841391,1.0800173397658517,0.7838349299414596,0.0560365650932911,0.2788350120896102,linuxpc-intel-slurm-parallel.peta4-icelake-zen,152.0,0.4349049099999999,64000.0,5,0.06,05_MeOH-MeOH,55_2,0.05592319286370184,55_2,-0.022470254931249656,Jopt,-15104.6073820862,0.0237594284172567,,,-6.202341746931779,0.05760522882458544,0.06
78,MeOH,MeOH,DMCdla5,Jopt,-30214.7151725648,0.0342637352558526,kcal/mol,1275.0,63945.01059288537,0.9462275758855894,0.7690398637059994,0.0473261057452555,0.2814270562819315,linuxpc-intel-slurm-parallel.peta4-cclake,224.0,0.3929619599999999,64000.0,5,0.05,05_MeOH-MeOH,55_2,0.05592319286370184,55_2,-0.022470254931249656,Jopt,-15104.2390591655,0.0228671116748147,,,-6.270507171731879,0.057145627471198036,0.05
79,MeOH,MeOH,DMCdla5,Jopt,-30214.0799673661,0.032652557602488,kcal/mol,1220.0,63962.46082644628,0.8525580043729959,0.7705923463268104,0.0383585760167336,0.2917554997331801,linuxpc-intel-slurm-parallel.peta4-icelake-zen,304.0,0.2248987399999999,64000.0,5,0.04,05_MeOH-MeOH,55_2,0.05592319286370184,55_2,-0.022470254931249656,Jopt,-15103.954103861,0.0222738325664351,,,-6.205212582030072,0.05523299726408242,0.04
80,MeOH,MeOH,DMCdla5,Jopt,-30213.631050099,0.035868583045351,kcal/mol,1215.0,63980.97087088582,0.7766144207147351,0.7823015861268011,0.0291331746746727,0.2823477181650022,linuxpc-intel-slurm-parallel.peta4,96.0,0.8510825325,64000.0,5,0.03,05_MeOH-MeOH,55_2,0.05592319286370184,55_2,-0.022470254931249656,Jopt,-15103.7383571603,0.022052214208195,,,-6.187788716331852,0.0568485343313063,0.03
81,MeOH,MeOH,DMCdla5,Jopt,-30213.3453798819,0.0355345944738182,kcal/mol,1010.0,63976.10074,0.7032117601154291,0.7943674737794576,0.0196531194383374,0.2595666603567556,linuxpc-intel-slurm-parallel.peta4-cclake,224.0,0.699360212,64000.0,5,0.02,05_MeOH-MeOH,55_2,0.05592319286370184,55_2,-0.022470254931249656,Jopt,-15103.6301648327,0.0267351190822,,,-6.118503154430073,0.06420104184338732,0.02
82,MeOH,MeOH,DMCdla5,Jopt,-30213.4383163729,0.034405593730381,kcal/mol,1005.0,63986.96126633166,0.4815950099462242,0.798651403918781,0.0099299565484594,0.2573774092424947,linuxpc-intel-slurm-parallel.peta4,128.0,0.6451858399999999,64000.0,5,0.01,05_MeOH-MeOH,55_2,0.05592319286370184,55_2,-0.022470254931249656,Jopt,-15103.6334147337,0.0247887058531794,,,-6.20493984343193,0.06034620643786844,0.01
83,MeOH,MeOH,DMCdla5,Jopt,-30213.3174170097,0.0339138094979289,kcal/mol,1203.0,63983.433273148825,0.3497198646840804,0.7911807036198177,0.005978858361922,0.2649795563304492,linuxpc-intel-slurm-parallel.peta4-cclake,112.0,0.7730277921568627,64000.0,5,0.006,05_MeOH-MeOH,55_2,0.05592319286370184,55_2,-0.022470254931249656,Jopt,-15103.7055543565,0.0230350825710253,,,-5.939761234632897,0.05720670057674736,0.006
84,MeOH,MeOH,DMCdla5,Jopt,-30213.5060558392,0.0259094540515646,kcal/mol,2101.5,63992.49641261909,0.1860032635855288,0.8008976618551913,0.0029959011735053,0.2613658713130016,linuxpc-intel-slurm-parallel.peta4-icelake,76.0,0.7628983250000001,64000.0,5,0.003,05_MeOH-MeOH,55_2,0.05592319286370184,55_2,-0.022470254931249656,Jopt,-15103.783094644,0.0241259955292621,,,-5.9733194891305175,0.0547681883063703,0.003
85,MeOH,MeNH2,DMCdla5,Jopt,-26802.8271425217,0.0386718576032089,kcal/mol,1650.0,63679.96450786681,2.1386668409070486,0.5989773395292484,0.209100326553708,0.6483058919511742,linuxpc-intel-slurm-parallel.peta4-cclake,224.0,0.40436698,64000.0,6,0.3,06_MeOH-MeNH2,55_2,0.22184063358872663,56_2,-0.02576313966710586,Jopt,-15117.3247880128,0.0326318065367606,-11676.3734497103,0.0243846348458642,-9.324982292520872,0.05616901089481257,0.3
86,MeOH,MeNH2,DMCdla5,Jopt,-26798.4206701304,0.0393455264320227,kcal/mol,1275.0,63723.42055335968,1.9931460596255752,0.6399618382345283,0.1854161446082085,0.5378957593022226,linuxpc-intel-slurm-parallel.peta4-cclake,224.0,0.4045142399999999,64000.0,6,0.25,06_MeOH-MeNH2,55_2,0.22184063358872663,56_2,-0.02576313966710586,Jopt,-15114.4786668391,0.0293013905743935,-11675.1305489576,0.0236050261377117,-9.00753182761946,0.054441153540021596,0.25
87,MeOH,MeNH2,DMCdla5,Jopt,-26794.1292613605,0.0402568241356936,kcal/mol,1100.0,63793.1952293578,2.0052309881666703,0.6283677047493414,0.1579638602495668,0.4866880846176294,linuxpc-intel-slurm-parallel.peta4-cclake,224.0,0.4066475,64000.0,6,0.2,06_MeOH-MeNH2,55_2,0.22184063358872663,56_2,-0.02576313966710586,Jopt,-15111.6290983019,0.0288506144860784,-11673.9567357852,0.02743363061255,-8.739504767321705,0.056617788143853875,0.2
88,MeOH,MeNH2,DMCdla5,Jopt,-26790.7420487281,0.0391085379569922,kcal/mol,1136.0,63831.67585618872,1.689724092606908,0.6300068955986087,0.1329479487097298,0.4135020423741322,linuxpc-intel-slurm-parallel.peta4-cclake,224.0,0.4074998,64000.0,6,0.16,06_MeOH-MeNH2,55_2,0.22184063358872663,56_2,-0.02576313966710586,Jopt,-15109.3782156265,0.0272523297348984,-11672.9764197546,0.0236805616443388,-8.583490840923332,0.05322533435220917,0.16
89,MeOH,MeNH2,DMCdla5,Jopt,-26788.3965038469,0.0345779425494454,kcal/mol,1313.0,63870.20273371246,1.4244204339896396,0.6386632775787692,0.1122186126328643,0.4102052420057591,linuxpc-intel-slurm-parallel.peta4-cclake,224.0,0.40578626,64000.0,6,0.13,06_MeOH-MeNH2,55_2,0.22184063358872663,56_2,-0.02576313966710586,Jopt,-15107.8015098019,0.0275625947762524,-11672.3760914793,0.0222959816710154,-8.414980059620575,0.04952213182433585,0.13
90,MeOH,MeNH2,DMCdla5,Jopt,-26786.1176507218,0.0386016851021255,kcal/mol,1050.0,63916.416923076926,1.4302731941919573,0.6357673355304753,0.0896595353069745,0.3902231513609845,linuxpc-intel-slurm-parallel.peta4,64.0,1.3059614,64000.0,6,0.1,06_MeOH-MeNH2,55_2,0.22184063358872663,56_2,-0.02576313966710586,Jopt,-15106.3503007228,0.0275101841805505,-11671.8091087775,0.0247254438226082,-8.15431871542387,0.05346258409950292,0.1
91,MeOH,MeNH2,DMCdla5,Jopt,-26784.853665639,0.0342983141440407,kcal/mol,1208.0,63932.65669449082,1.150612462881111,0.6385642682646677,0.0735404126715515,0.3210561477986061,linuxpc-intel-slurm-parallel.peta4-cclake,224.0,0.4071581533333334,64000.0,6,0.08,06_MeOH-MeNH2,55_2,0.22184063358872663,56_2,-0.02576313966710586,Jopt,-15105.4173960072,0.0250301503375603,-11671.5249372129,0.0215321130951597,-8.107409912820003,0.04760792658147297,0.08
92,MeOH,MeNH2,DMCdla5,Jopt,-26783.697833745,0.0352928313391714,kcal/mol,1230.0,63964.0023115133,0.9829041006408368,0.6380451375118782,0.0565184736914942,0.3099679895495392,linuxpc-intel-slurm-parallel.peta4-icelake-zen,152.0,0.4433934300000001,64000.0,6,0.06,06_MeOH-MeNH2,55_2,0.22184063358872663,56_2,-0.02576313966710586,Jopt,-15104.6073820862,0.0237594284172567,-11671.250709804,0.0221616177986564,-8.035819348719087,0.0479711547297297,0.06
93,MeOH,MeNH2,DMCdla5,Jopt,-26783.2893026611,0.0331454848868367,kcal/mol,1275.0,63963.79608695652,0.9067383979828908,0.6336848088173573,0.0476614742189595,0.2978763912672424,linuxpc-intel-slurm-parallel.peta4-cclake,224.0,0.417331912,64000.0,6,0.05,06_MeOH-MeNH2,55_2,0.22184063358872663,56_2,-0.02576313966710586,Jopt,-15104.2390591655,0.0228671116748147,-11671.2392389757,0.0228153543862701,-8.007082013818945,0.046282484381276044,0.05
94,MeOH,MeNH2,DMCdla5,Jopt,-26782.9039036521,0.0314470342441538,kcal/mol,1220.0,63970.35887603306,0.8146478117279967,0.6515904082072976,0.0385717115682115,0.3094390402781771,linuxpc-intel-slurm-parallel.peta4-icelake-zen,304.0,0.2279836866666666,64000.0,6,0.04,06_MeOH-MeNH2,55_2,0.22184063358872663,56_2,-0.02576313966710586,Jopt,-15103.954103861,0.0222738325664351,-11671.1736055295,0.0192453823430625,-7.972271755519614,0.04307463663783165,0.04
95,MeOH,MeNH2,DMCdla5,Jopt,-26782.6536813865,0.035906526184222,kcal/mol,1215.0,63971.25021162177,0.7613318896474733,0.6677962371045666,0.029250362207557,0.3444016611481653,linuxpc-intel-slurm-parallel.peta4,96.0,0.8806488775000002,64000.0,6,0.03,06_MeOH-MeNH2,55_2,0.22184063358872663,56_2,-0.02576313966710586,Jopt,-15103.7383571603,0.022052214208195,-11671.1312241955,0.0219643162782167,-7.9801775246196485,0.04751852232205745,0.03
96,MeOH,MeNH2,DMCdla5,Jopt,-26782.4771980967,0.0369990253325792,kcal/mol,1010.0,63982.3142,0.6759465419999957,0.6624445344709318,0.0197022995725052,0.2951600677220957,linuxpc-intel-slurm-parallel.peta4-icelake-zen,304.0,0.231451008,64000.0,6,0.02,06_MeOH-MeNH2,55_2,0.22184063358872663,56_2,-0.02576313966710586,Jopt,-15103.6301648327,0.0267351190822,-11671.2485436112,0.0195192800807177,-7.794567146722329,0.04964571243088122,0.02
97,MeOH,MeNH2,DMCdla5,Jopt,-26782.6448492137,0.0335921882477383,kcal/mol,1005.0,63986.86509547738,0.4767400626236471,0.6362726419944866,0.0099404975424454,0.2706505376718821,linuxpc-intel-slurm-parallel.peta4,128.0,0.668981699,64000.0,6,0.01,06_MeOH-MeNH2,55_2,0.22184063358872663,56_2,-0.02576313966710586,Jopt,-15103.6334147337,0.0247887058531794,-11671.2629370768,0.0231351122701991,-7.94457489711931,0.04772995358159962,0.01
98,MeOH,MeNH2,DMCdla5,Jopt,-26782.8477922932,0.0304947725598722,kcal/mol,1201.5,63996.885209207234,0.2362220572172402,0.6667902427843732,0.002996555121243,0.302930519412007,linuxpc-intel-slurm-parallel.peta4-icelake,76.0,0.7792669428571429,64000.0,6,0.003,06_MeOH-MeNH2,55_2,0.22184063358872663,56_2,-0.02576313966710586,Jopt,-15103.783094644,0.0241259955292621,-11671.4407693167,0.0195734924509287,-7.820005826421038,0.04353293489397277,0.003
99,MeOH,Peptide,DMCdla5,Jopt,-44752.2631528584,0.0576576153542894,kcal/mol,1650.0,63544.1864251738,2.696860625532241,1.1601537228629826,0.2052579513256483,0.6491284832599334,linuxpc-intel-slurm-parallel.peta4-cclake,224.0,0.81413316,64000.0,7,0.3,07_MeOH-Peptide,55_2,0.14730501150188502,57_2,-0.0058943867043126374,Jopt,-15117.3247880128,0.0326318065367606,-29623.6295250469,0.0421357519218765,-11.450250423498801,0.07851532968928858,0.3
100,MeOH,Peptide,DMCdla5,Jopt,-44744.6559466116,0.0556401454050862,kcal/mol,1275.0,63610.0604743083,2.303673947374599,1.1067394335061962,0.1824800994411367,0.5008981279631187,linuxpc-intel-slurm-parallel.peta4-cclake,224.0,0.82498788,64000.0,7,0.25,07_MeOH-Peptide,55_2,0.14730501150188502,57_2,-0.0058943867043126374,Jopt,-15114.4786668391,0.0293013905743935,-29619.3668616453,0.0455146779802947,-10.9518287519968,0.07762720645458147,0.25
101,MeOH,Peptide,DMCdla5,Jopt,-44737.0589800758,0.0576710416142429,kcal/mol,1100.0,63725.26,2.445339349384655,1.1217979041667534,0.1558988473723162,0.4734487134204976,linuxpc-intel-slurm-parallel.peta4-cclake,224.0,0.8178294,64000.0,7,0.2,07_MeOH-Peptide,55_2,0.14730501150188502,57_2,-0.0058943867043126374,Jopt,-15111.6290983019,0.0288506144860784,-29615.1696741565,0.0421738475756686,-10.401618242201948,0.07705154389388821,0.2
102,MeOH,Peptide,DMCdla5,Jopt,-44731.0745749431,0.0460987640487981,kcal/mol,1136.0,63772.83927810146,2.018218648698799,1.074550921357103,0.131527284186352,0.3706511883106905,linuxpc-intel-slurm-parallel.peta4-cclake,224.0,0.8176657857142857,64000.0,7,0.16,07_MeOH-Peptide,55_2,0.14730501150188502,57_2,-0.0058943867043126374,Jopt,-15109.3782156265,0.0272523297348984,-29611.8629948592,0.0406904862356165,-9.974775082198903,0.0672569787672423,0.16
103,MeOH,Peptide,DMCdla5,Jopt,-44726.8675941538,0.0446562917869618,kcal/mol,1313.0,63820.80015963285,1.683335423326618,1.0927442425789566,0.1112322036635594,0.3824977870428548,linuxpc-intel-slurm-parallel.peta4-cclake,224.0,0.8196670090909092,64000.0,7,0.13,07_MeOH-Peptide,55_2,0.14730501150188502,57_2,-0.0058943867043126374,Jopt,-15107.8015098019,0.0275625947762524,-29609.5750455257,0.0344474648130447,-9.632449450997228,0.0627734725740748,0.13
104,MeOH,Peptide,DMCdla5,Jopt,-44722.8150425925,0.048688260608871,kcal/mol,1050.0,63887.485,1.602326159956717,1.119229221758201,0.0890505864550974,0.3407540585234773,linuxpc-intel-slurm-parallel.peta4,64.0,2.6923147000000003,64000.0,7,0.1,07_MeOH-Peptide,55_2,0.14730501150188502,57_2,-0.0058943867043126374,Jopt,-15106.3503007228,0.0275101841805505,-29607.3522893119,0.0390819721118536,-9.253863182595524,0.0682257832415052,0.1
105,MeOH,Peptide,DMCdla5,Jopt,-44720.4694067964,0.0451451844393128,kcal/mol,1208.0,63913.37489148581,1.428043526677234,1.118359603301205,0.0731427686060659,0.3632682996896922,linuxpc-intel-slurm-parallel.peta4-cclake,224.0,0.8623388666666666,64000.0,7,0.08,07_MeOH-Peptide,55_2,0.14730501150188502,57_2,-0.0058943867043126374,Jopt,-15105.4173960072,0.0250301503375603,-29605.9821249959,0.0332377717207282,-9.211296418099664,0.06139499631842712,0.08
106,MeOH,Peptide,DMCdla5,Jopt,-44718.3515300039,0.0445309010095022,kcal/mol,1230.0,63936.71789701471,1.2293453352361496,1.1335952658016024,0.0562936301091434,0.3570748531407419,linuxpc-intel-slurm-parallel.peta4-icelake-zen,152.0,0.9106762599999998,64000.0,7,0.06,07_MeOH-Peptide,55_2,0.14730501150188502,57_2,-0.0058943867043126374,Jopt,-15104.6073820862,0.0237594284172567,-29604.9251286335,0.0358855144283963,-8.960429908998776,0.061929651454077056,0.06
