,mol,mol_id,dmc_type,dmc_Jas,tau,ene,err,units,TotTimeSim[au],Pop,Pop-err,Var[au],tau_eff[au],corr-time[au],machine,N_MPI,cost,target_weight,tau[au]
379,Uracil,28_2,DMCdla5,Jopt,0.03,-48308.9352622947,0.0426005821044932,kcal/mol,1215.0,63962.84302644027,0.8779829743723288,1.2271598977066942,0.029093572632603176,0.28784822591367465,linuxpc-intel-slurm-parallel.peta4,160.0,1.1831675,64000.0,0.03
380,Uracil,28_2,DMCdla5,Jopt,0.003,-48309.2797494674,0.0411141703723814,kcal/mol,1201.5,63985.21670032178,0.2948701292993595,1.269767000473769,0.0029957165058078893,0.2684211961492713,linuxpc-intel-slurm-parallel.peta4-cclake,56.0,3.4796464375,64000.0,0.003
381,Uracil,28_2,DMCdla5,Jopt,0.01,-48308.9365661441,0.046121677649724,kcal/mol,1005.0,63985.35567839196,0.570766753777145,1.2334670916398782,0.009926863053636985,0.2874592011650665,linuxpc-intel-slurm-parallel.peta4,160.0,1.2399647999999999,64000.0,0.01
382,Uracil,28_2,DMCdla5,Jdimer,0.06,-48310.8478619185,0.0405575413106511,kcal/mol,1230.0,63943.52736930113,1.2215681508220797,1.2211402172128947,0.055849951385430655,0.3099474941262997,linuxpc-intel-slurm-parallel.peta4,160.0,1.1975304,64000.0,0.06
383,Uracil,28_2,DMCdla5,Jdimer,0.01,-48308.913936641,0.049965445147516,kcal/mol,1005.0,63985.1479798995,0.5833729373901626,1.2601944042795585,0.009926875687446005,0.28815767125744096,linuxpc-intel-slurm-parallel.peta4-knl,640.0,2.1729114999999997,64000.0,0.01
384,Uracil,28_2,DMCdla5,Jdimer,0.003,-48309.2866596786,0.0472215091128483,kcal/mol,1021.5,63988.216166517384,0.32773386002182986,1.2708768678113185,0.0029957172874913248,0.3014015519229308,linuxpc-intel-slurm-parallel.peta4,320.0,0.6129867693333332,64000.0,0.003
385,Uracil,28_2,DMCdla5,Jdimer,0.03,-48308.9940225975,0.0434301362682256,kcal/mol,1215.0,63974.63533834586,0.9290440344639245,1.2465661642775105,0.029093795572048085,0.2905330783188272,linuxpc-intel-slurm-parallel.peta4-knl,320.0,4.155942461538461,64000.0,0.03
386,Uracil,28_2,DMCdla5,Jdimer,0.10,-48315.2181157219,0.047806479403324,kcal/mol,1050.0,63889.32721153846,1.6661926167575842,1.2092138589073846,0.08782689470249715,0.33132940578252956,linuxpc-intel-slurm-parallel.peta4-knl,320.0,4.23252573,64000.0,0.1
387,Uracil,29_2,DMCdla5,Jopt,0.10,-48315.9205542734,0.0525193079111765,kcal/mol,1050.0,63874.70019230769,1.640376876551729,1.1884215343335198,0.08781781506112624,0.34763684359437536,linuxpc-intel-slurm-parallel.peta4-knl,320.0,4.2423769700000005,64000.0,0.1
388,Uracil,29_2,DMCdla5,Jopt,0.03,-48309.1434941904,0.0482694108329586,kcal/mol,1215.0,63958.651371807,0.9182386438600966,1.2737478130647806,0.029093287559624648,0.29291345091663634,linuxpc-intel-slurm-parallel.peta4-knl,320.0,4.197900492857142,64000.0,0.03
389,Uracil,29_2,DMCdla5,Jopt,0.01,-48308.8668649049,0.0496190569875556,kcal/mol,1005.0,63977.34668341708,0.6043561195611056,1.2779146209183117,0.009926837629835067,0.3013707982038244,linuxpc-intel-slurm-parallel.peta4-knl,320.0,4.23037505,64000.0,0.01
390,Uracil,29_2,DMCdla5,Jdimer,0.01,-48308.8330726025,0.0522268008276981,kcal/mol,1005.0,63976.21655276382,0.5846169811908093,1.2588004997506546,0.009926871948189437,0.2979141162628685,linuxpc-intel-slurm-parallel.peta4-knl,640.0,2.1699216591836734,64000.0,0.01
391,Uracil,29_2,DMCdla5,Jdimer,0.003,-48309.1903829556,0.0658239444323744,kcal/mol,568.5,64005.20415650548,0.4518958522859802,1.2974713579182116,0.0029957169546725496,0.3091910219445127,,,,,0.003
392,Uracil,29_2,DMCdla5,Jdimer,0.03,-48309.0028398583,0.0448062669874159,kcal/mol,1215.0,63977.549768460885,0.8974804627816988,1.2287005001513946,0.029093731004828368,0.29166058393292604,linuxpc-intel-slurm-parallel.peta4-knl,320.0,4.157863007692308,64000.0,0.03
393,Uracil,29_2,DMCdla5,Jdimer,0.10,-48315.6809464755,0.0516256832865087,kcal/mol,1050.0,63884.64211538462,1.6883674902491261,1.2566020033216836,0.08782637353728928,0.3582092489443225,linuxpc-intel-slurm-parallel.peta4-knl,320.0,4.217447099999999,64000.0,0.1
394,Uracil,31_1,DMCdla5,Jopt,0.10,-48315.4898266657,0.0489482444639568,kcal/mol,1050.0,63885.37144230769,1.6400269609596119,1.1978344105696814,0.08782131977869581,0.35958330503372427,linuxpc-intel-slurm-parallel.peta4,160.0,1.18023672,64000.0,0.1
395,Uracil,31_1,DMCdla5,Jopt,0.03,-48309.1082704025,0.0421048143652533,kcal/mol,1215.0,63955.96240601504,0.9106739931469243,1.2533002270333702,0.0290934863010592,0.2887460520937883,linuxpc-intel-slurm-parallel.peta4,160.0,1.18083215,64000.0,0.03
396,Uracil,31_1,DMCdla5,Jopt,0.01,-48308.9644960619,0.0462822690770995,kcal/mol,1005.0,63983.580291457285,0.5857110663742121,1.2405559310379008,0.009926860483706355,0.26136750710184237,linuxpc-intel-slurm-parallel.peta4,160.0,1.2309346999999997,64000.0,0.01
397,Uracil,32_1,DMCdla5,Jopt,0.10,-48315.5856088963,0.0495042457587276,kcal/mol,1050.0,63890.336923076924,1.738098721096009,1.232237555851208,0.08781641295056805,0.34183039307578056,linuxpc-intel-slurm-parallel.peta4,160.0,1.1734112700000001,64000.0,0.1
398,Uracil,32_1,DMCdla5,Jopt,0.03,-48309.0009796728,0.0444630116882868,kcal/mol,1215.0,63971.31461932978,0.9060174605289795,1.2211838064914915,0.02909308637488433,0.2932123392463911,linuxpc-intel-slurm-parallel.peta4,160.0,1.1991985450000004,64000.0,0.03
399,Uracil,32_1,DMCdla5,Jopt,0.01,-48308.8337006585,0.0527196179033799,kcal/mol,1005.0,63983.706603015075,0.5832062700023949,1.265695004687701,0.009926822210888834,0.2830332938785786,linuxpc-intel-slurm-parallel.peta4,160.0,1.2307817,64000.0,0.01
400,Uracil,41_1,DMCdla5,Jopt,0.10,-48315.5798777972,0.0485982613330059,kcal/mol,1050.0,63898.17307692308,1.649370573373728,1.1864630015857076,0.08782497954566308,0.3257293799253304,linuxpc-intel-slurm-parallel.peta4,160.0,1.19321801,64000.0,0.1
401,Uracil,41_1,DMCdla5,Jopt,0.03,-48309.037900855,0.0460761629209503,kcal/mol,1215.0,63964.40325150625,0.8949341353550841,1.237363800429697,0.029093731240827377,0.28838872772895446,linuxpc-intel-slurm-parallel.peta4,160.0,1.203550075,64000.0,0.03
402,Uracil,41_1,DMCdla5,Jopt,0.003,-48309.3038206002,0.050700309587873,kcal/mol,1201.5,63987.74049389928,0.2959519006044732,1.2868418880021073,0.0029957169447822735,0.2912153631080691,linuxpc-intel-slurm-parallel.peta4-knl,640.0,2.1765754666666663,64000.0,0.003
403,Uracil,41_1,DMCdla5,Jopt,0.01,-48308.870923393,0.0436618374041509,kcal/mol,1005.0,63992.113386934674,0.609149841554109,1.274451290305018,0.009926868090766533,0.2847033212086667,linuxpc-intel-slurm-parallel.peta4,160.0,1.2372713,64000.0,0.01
404,Uracil,42_1,DMCdla5,Jopt,0.10,-48315.314470384,0.0514636823312274,kcal/mol,1050.0,63894.60923076923,1.6552408141901198,1.1742480369954402,0.08782612595064569,0.3901453598826652,linuxpc-intel-slurm-parallel.peta4,160.0,1.1887281699999999,64000.0,0.1
405,Uracil,42_1,DMCdla5,Jopt,0.03,-48309.0281047964,0.0492457706587826,kcal/mol,1215.0,63975.0608972763,0.8781583847974219,1.2526897889388504,0.029093779969881533,0.31035964709900526,linuxpc-intel-slurm-parallel.peta4,160.0,1.1776998600000002,64000.0,0.03
406,Uracil,42_1,DMCdla5,Jopt,0.01,-48308.9528274927,0.0509979738263755,kcal/mol,1005.0,64001.09017085427,0.5891443375635811,1.2719236096910405,0.009926880375111493,0.3214507011665376,linuxpc-intel-slurm-parallel.peta4,160.0,1.22992525,64000.0,0.01
407,Uracil,43_1,DMCdla5,Jopt,0.10,-48315.9231179452,0.0478434114964584,kcal/mol,1050.0,63881.823173076926,1.6704909929356042,1.1904007708824185,0.08782080173259922,0.3310225727288964,linuxpc-intel-slurm-parallel.peta4,160.0,1.1989045200000001,64000.0,0.1
408,Uracil,43_1,DMCdla5,Jopt,0.03,-48309.2129244213,0.0444515505705791,kcal/mol,1215.0,63972.03537818055,0.8654629652504056,1.2464333317507368,0.02909346671577443,0.29966143211414403,,,,,0.03
409,Uracil,43_1,DMCdla5,Jopt,0.003,-48309.2928870301,0.0441816883156999,kcal/mol,1201.5,63981.30594512118,0.2948582238976472,1.275244682778277,0.002995716403375492,0.294394880213071,linuxpc-intel-slurm-parallel.peta4-knl,640.0,2.1831126387096775,64000.0,0.003
410,Uracil,43_1,DMCdla5,Jopt,0.01,-48308.893868223,0.0426563252359268,kcal/mol,1005.0,63990.58269346734,0.602674005435728,1.2694970651622821,0.009926858076314625,0.270010135473062,,,,,0.01
411,Water,01_2,DMCdla5,Jopt,0.001,-10799.4394033307,0.0174777173138116,kcal/mol,1000.5,63998.792853104496,0.10387589203879873,0.2621077805313396,0.000999614263818411,0.16344207112015668,linuxpc-intel-slurm-parallel.peta4-cclake,56.0,0.2772670294871796,64000.0,0.001
412,Water,01_2,DMCdla5,Jopt,0.10,-10801.7717341661,0.0204111042464867,kcal/mol,1050.0,63933.343846153846,1.0191971127371309,0.24820842740878932,0.08615280614871015,0.2432068738048966,linuxpc-intel-slurm-parallel.peta4-knl,320.0,0.5768594699999998,64000.0,0.1
413,Water,01_2,DMCdla5,Jopt,0.16,-10804.3226206389,0.0211402021659279,kcal/mol,1136.0,63851.029700156316,1.1753022062778873,0.24370647826404246,0.12488593658521328,0.34089087895203185,linuxpc-intel-slurm-parallel.peta4-cclake,112.0,0.1405441,64000.0,0.16
414,Water,01_2,DMCdla5,Jopt,0.05,-10800.0420482421,0.0158111619887648,kcal/mol,1275.0,63973.71399209486,0.662442945778315,0.25189091755122406,0.0467477484499798,0.21340254215588272,linuxpc-intel-slurm-parallel.peta4-cclake,112.0,0.14836786400000004,64000.0,0.05
415,Water,01_2,DMCdla5,Jopt,0.02,-10799.4224072694,0.0177017168451982,kcal/mol,1010.0,63987.82754,0.46742784355100825,0.2553697578062426,0.019569003061903494,0.17918298216168949,linuxpc-intel-slurm-parallel.peta4-icelake-zen,152.0,0.080246682,64000.0,0.02
416,Water,01_2,DMCdla5,Jopt,0.03,-10799.530248367,0.0153508187984059,kcal/mol,1215.0,63982.38935915949,0.5317538528060278,0.25519157990699676,0.028932379259385178,0.17307591999982924,linuxpc-intel-slurm-parallel.peta4-knl,320.0,0.57896263,64000.0,0.03
417,Water,01_2,DMCdla5,Jopt,0.04,-10799.7528425277,0.0168557288713182,kcal/mol,1220.0,63987.2772892562,0.5872734344133688,0.24847638263591976,0.03799226303245065,0.18834307428020378,linuxpc-intel-slurm-parallel.peta4-icelake-zen,152.0,0.07601338666666665,64000.0,0.04
418,Water,01_2,DMCdla5,Jopt,0.003,-10799.4010923498,0.0153341871216281,kcal/mol,1201.5,63990.6909075802,0.16784860527931658,0.2598564196292392,0.002994757900494489,0.16904363239126616,linuxpc-intel-slurm-parallel.peta4,320.0,0.058581176,64000.0,0.003
419,Water,01_2,DMCdla5,Jopt,0.13,-10803.0222624461,0.0181919303549716,kcal/mol,1313.0,63882.17070737304,1.0007744643415328,0.24330441248493218,0.10658403729792944,0.3056927886599236,linuxpc-intel-slurm-parallel.peta4-cclake,112.0,0.14072737,64000.0,0.13
420,Water,01_2,DMCdla5,Jopt,0.25,-10808.051217961,0.0228259058663577,kcal/mol,1275.0,63736.15869565217,1.4507046267663606,0.2422192994372991,0.16906259846205202,0.482299563416969,linuxpc-intel-slurm-parallel.peta4-cclake,112.0,0.13967146000000003,64000.0,0.25
421,Water,01_2,DMCdla5,Jopt,0.08,-10801.0169802621,0.0176778011199763,kcal/mol,1208.0,63951.26243739566,0.8235541254106412,0.2451663191454517,0.07123726001417549,0.23206995316763643,linuxpc-intel-slurm-parallel.peta4-cclake,224.0,0.07754640666666668,64000.0,0.08
422,Water,01_2,DMCdla5,Jopt,0.01,-10799.3647183752,0.0170527330896363,kcal/mol,1005.0,63987.83751758794,0.3289716156567124,0.25677285512904746,0.009911899661181332,0.16486397255814872,linuxpc-intel-slurm-parallel.peta4-knl,320.0,0.5783352530000002,64000.0,0.01
423,Water,01_2,DMCdla5,Jopt,0.2,-10805.9770610975,0.023093327533983,kcal/mol,1100.0,63806.539449541284,1.4650622528480783,0.24100275337374474,0.14634697975839728,0.4024459077124773,linuxpc-intel-slurm-parallel.peta4-cclake,112.0,0.13961368,64000.0,0.2
424,Water,01_2,DMCdla5,Jopt,0.06,-10800.3515169432,0.0167959713571462,kcal/mol,1230.0,63969.14100231152,0.6879620674047889,0.24678657938146728,0.05520324255093993,0.20362871964287824,linuxpc-intel-slurm-parallel.peta4-icelake-zen,152.0,0.075376,64000.0,0.06
425,Water,01_2,DMCdla5,Jopt,0.3,-10810.0422178178,0.0229451837032987,kcal/mol,1650.0,63714.02451518478,1.6448766795333243,0.2348090313270116,0.18790826945488473,0.6358652430028942,linuxpc-intel-slurm-parallel.peta4-cclake,112.0,0.14040187999999998,64000.0,0.3
426,Water,01_2,DMCdla5,Jdimer,0.01,-10799.3507831234,0.0175505307397037,kcal/mol,1005.0,63998.80157788945,0.3435746783388023,0.2610659741517409,0.009911695057883557,0.17667015672185457,linuxpc-intel-slurm-parallel.peta4,96.0,0.15367149500000002,64000.0,0.01
427,Water,01_2,DMCdla5,Jdimer,0.003,-10799.442269399,0.0164464671443268,kcal/mol,1201.5,63991.0343861257,0.17484180946784592,0.26488633173313125,0.0029947456775554332,0.18014945303505692,linuxpc-intel-slurm-parallel.peta4-cclake,56.0,0.2768116490000001,64000.0,0.003
428,Water,01_2,DMCdla5,Jdimer,0.03,-10799.4971044509,0.0170822047822622,kcal/mol,1215.0,64005.653089677835,0.5384561547989514,0.2536528090221376,0.02892987524422671,0.18438478892904922,linuxpc-intel-slurm-parallel.peta4,96.0,0.15431974250000002,64000.0,0.03
429,Water,01_2,DMCdla5,Jdimer,0.10,-10801.6542679189,0.0197635597451423,kcal/mol,1050.0,63960.999615384615,1.00493345213831,0.24800728959897556,0.08612293273979363,0.26446121307909065,linuxpc-intel-slurm-parallel.peta4,96.0,0.15597382,64000.0,0.1
430,Water,01_2,DMCtm5,JoptLA,0.10,-10796.9954084519,0.0190584781544121,kcal/mol,1050.0,63716.93278846154,1.0927692734273384,0.29360655955942816,0.0859780376276551,0.18650750664358562,linuxpc-intel-slurm-parallel.peta4,64.0,0.36814196,64000.0,0.1
431,Water,01_2,DMCtm5,JoptLA,0.006,-10794.90030234,0.0137065379485861,kcal/mol,1203.0,63975.43519435909,0.23335473460898531,0.2643933279195528,0.005972965978257622,0.11024589900389287,linuxpc-intel-slurm-parallel.peta4,64.0,0.3675140539999998,64000.0,0.006
432,Water,01_2,DMCtm5,JoptLA,0.03,-10794.8189590475,0.0130608699756759,kcal/mol,1215.0,63915.42682866105,0.509956958207716,0.27263832002573196,0.028915022400760777,0.11922724918475008,linuxpc-intel-slurm-parallel.peta4,64.0,0.35919652250000006,64000.0,0.03
433,Water,01_2,DMCtm5,JoptLA,0.02,-10794.7383690056,0.0135454930574059,kcal/mol,1010.0,63937.54,0.4617725915193816,0.2715999909537669,0.019562771078663187,0.11907450432687319,linuxpc-intel-slurm-parallel.peta4,64.0,0.360299044,64000.0,0.02
434,Water,01_2,DMCtm5,JoptLA,0.003,-10794.982683874,0.0142783605034698,kcal/mol,1021.5,63991.58302735151,0.17915828200970374,0.2605782271143628,0.002994722141514281,0.10383774503638793,linuxpc-intel-slurm-parallel.peta4,64.0,0.36345903043478256,64000.0,0.003
435,Water,01_2,DMCtm5,JoptLA,0.01,-10794.82430472,0.0140588088741139,kcal/mol,1005.0,63966.49067336683,0.3192747834789242,0.26383758320972134,0.00991091256098641,0.10969769957957518,linuxpc-intel-slurm-parallel.peta4,64.0,0.358083604,64000.0,0.01
436,Water,01_2,DMCtm5,JoptLA,0.06,-10795.4949460443,0.0142184496662296,kcal/mol,1230.0,63834.105985344024,0.6773846604285299,0.27635480524270517,0.05512539215679129,0.14672538614931355,linuxpc-intel-slurm-parallel.peta4,64.0,0.36896293500000005,64000.0,0.06
437,Water,01_2,DMCtm5,Jopt,0.003,-10794.8071962234,0.0161696502542534,kcal/mol,1021.5,63996.31874803509,0.18453583321623052,0.2604761838115676,0.0029947050338133196,0.11531803292499825,linuxpc-intel-slurm-parallel.peta4,64.0,0.36273324210526314,64000.0,0.003
438,Water,01_2,DMCtm5,Jopt,0.01,-10794.4855297252,0.0145318008570397,kcal/mol,1005.0,63985.24135678392,0.33662001975141137,0.25730362416814734,0.009910668446481311,0.11425853107766092,linuxpc-intel-slurm-parallel.peta4,64.0,0.3608656860000001,64000.0,0.01
439,Water,01_2,DMCtm5,Jopt,0.06,-10794.4602343999,0.0162652815662531,kcal/mol,1230.0,63903.21069197856,0.7161637494466419,0.2732785999631607,0.055114897825993325,0.16663830665157126,linuxpc-intel-slurm-parallel.peta4,64.0,0.360512655,64000.0,0.06
440,Water,01_2,DMCtm5,Jopt,0.03,-10794.1518748803,0.0142783523741027,kcal/mol,1215.0,63961.06978539063,0.5161326973758293,0.26395268647044123,0.028912493772643683,0.12738190386900294,linuxpc-intel-slurm-parallel.peta4,64.0,0.36339624499999995,64000.0,0.03
441,Water,01_2,DMCtm5,Jopt,0.006,-10794.6613463323,0.013321674973411,kcal/mol,1203.0,63990.24206746365,0.2438492605628556,0.2635481258624553,0.00597288186982927,0.1177857293928971,linuxpc-intel-slurm-parallel.peta4,64.0,0.3640603239999999,64000.0,0.006
442,Water,01_2,DMCtm5,Jopt,0.10,-10795.6555693432,0.0187363418210724,kcal/mol,1050.0,63814.47913461539,1.0167336356733874,0.2849926374099642,0.08595165714422384,0.20536320326067933,linuxpc-intel-slurm-parallel.peta4,64.0,0.3659275799999999,64000.0,0.1
